iteration,agent,jobs
68,3,_0_1_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_1_0_0_1_0_0_1_0_0_1_1_0_1_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0
68,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
69,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_0_0_0_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_1_0_0_0
69,1,_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0
69,2,_1_0_1_0_1_1_0_0_0_0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
69,3,_0_1_0_0_0_0_1_0_1_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_0_0_1_0_0_1_0_0_1_1_0_1_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0
69,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
70,0,_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_1_0_0_0
70,1,_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0
70,2,_1_0_1_0_1_0_0_0_0_0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
70,3,_0_1_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_1_0_0_1_0_0_1_0_0_1_1_0_1_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0
70,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
71,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0
71,1,_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0
71,2,_1_0_1_0_1_1_0_0_0_0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
71,3,_0_1_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_1_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0
71,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
72,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0
72,1,_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0
72,2,_1_0_1_0_1_1_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
72,3,_0_1_0_0_0_0_1_0_1_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_0_0_1_0_0_1_0_0_1_1_0_1_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0
72,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
73,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0
73,1,_0_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0
73,2,_1_0_1_0_0_1_0_0_0_0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
73,3,_0_1_0_0_1_0_0_0_1_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_1_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_0_0_0
73,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
74,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0
74,1,_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0
74,2,_1_0_1_0_1_1_0_0_0_0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0_1_0_1_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_1_1_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_1
74,3,_0_1_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_1_0_0_1_0_0_1_0_0_1_1_0_1_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0
74,4,_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_1_1_0_1_1_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_1_1_0
75,0,_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_1_0_0_0
75,1,_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0
