iteration,agent,jobs
96,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
97,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
97,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
97,2,_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0
97,3,_1_0_1_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0
97,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
98,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
98,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
98,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
98,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0
98,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
99,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
99,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
99,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
99,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_1_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0
99,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
100,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
100,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
100,2,_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
100,3,_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0
100,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
101,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
101,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
101,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0
101,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0
101,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
102,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
102,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
102,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
102,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0
102,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
103,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
103,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0
103,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
103,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0
103,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1
104,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
104,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
104,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
104,3,_1_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
104,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
105,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
105,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
105,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
105,3,_1_0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0
105,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
106,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
106,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
106,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
106,3,_1_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0
106,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
107,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
107,1,_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
107,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
107,3,_1_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0
107,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
108,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
108,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0
108,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0
108,3,_1_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1
108,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
109,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
109,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
109,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
109,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_1_1_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0
109,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
110,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
110,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1
